EXPEDITION,SITE,HOLE,CORE,CORE_TYPE,SECTION,CC,TOP_DEPTH,BOTTOM_DEPTH,MBSF_TOP,MCD_TOP,AGE (MA),SPLITS,SIZE.MEAN.AREA,SIZE.MEAN.DIAMETERMEAN,SIZE.MEAN.DIAMETERMIN,SIZE.MEAN.DIAMETERMAX,SIZE.MEAN.SPHERICITY,SIZE.MEAN.SHAPEFACTOR,SIZE.MEDIAN.AREA,SIZE.MEDIAN.DIAMETERMEAN,SIZE.MEDIAN.DIAMETERMIN,SIZE.MEDIAN.DIAMETERMAX,SIZE.MEDIAN.SPHERICITY,SIZE.MEDIAN.SHAPEFACTOR,SIZE.SD.AREA,SIZE.SD.DIAMETERMEAN,SIZE.SD.DIAMETERMIN,SIZE.SD.DIAMETERMAX,SIZE.SD.SPHERICITY,SIZE.SD.SHAPEFACTOR,SIZE.95.AREA,SIZE.95.DIAMETERMEAN,SIZE.95.DIAMETERMIN,SIZE.95.DIAMETERMAX,SIZE.95.SPHERICITY,SIZE.95.SHAPEFACTOR,SIZE.9.AREA,SIZE.9.DIAMETERMEAN,SIZE.9.DIAMETERMIN,SIZE.9.DIAMETERMAX,SIZE.9.SPHERICITY,SIZE.9.SHAPEFACTOR,SIZE.SKEWNESS.AREA,SIZE.SKEWNESS.DIAMETERMEAN,SIZE.SKEWNESS.DIAMETERMIN,SIZE.SKEWNESS.DIAMETERMAX,SIZE.SKEWNESS.SPHERICITY,SIZE.SKEWNESS.SHAPEFACTOR,SIZE.KURTOSIS.AREA,SIZE.KURTOSIS.DIAMETERMEAN,SIZE.KURTOSIS.DIAMETERMIN,SIZE.KURTOSIS.DIAMETERMAX,SIZE.KURTOSIS.SPHERICITY,SIZE.KURTOSIS.SHAPEFACTOR,NUMBER.OF.TESTS,MASS.OF.PETRI.DISH,PD.W.SAMPLE,DRY.BULK.MASS,WASH.DATE,WASHER,DRY.WASHED.WEIGHT.W..PD,BULK.WASHED.WEIGHT,X.SAND,NOTES,FRAGMENTS,WHOLE.TESTS,SPLITS,FRAGMENTATION.INDEX,FILE_NAME
154,925.0,C,1,H,3,no,143.0,145.0,4.43,4.43,0.115,5.0,70370.7836250101,272.599634422294,226.763110553258,310.968704513262,0.66097642513073,0.775076883108964,44168.548417644,235.315514414011,197.012312502706,267.387782767567,0.645664654295536,0.778330380879645,78786.4012867262,119.707603269196,101.642660425616,139.374668001081,0.127937683567078,0.0460916919051147,196218.895931391,498.613147610322,436.27619496183,569.370663235572,0.899934358342122,0.843577224732338,142961.376060787,422.819100418214,348.199390532818,488.226125066432,0.850365080029456,0.831487434572846,3.93394969537503,2.10602808022422,2.10109806740818,2.09518789891899,0.399425626510719,-0.330143116014668,24.8450348664908,8.87588832249282,8.67595263253355,8.68404861399885,2.53154587674189,2.90845559102822,892.0,46.89,60.58,13.69,15/06/2019,Fraass,47.99,1.1,0.0744,,,,,,"925C,1H-3,143-145"
154,925.0,C,1,H,4,no,2.0,4.0,4.52,4.52,0.117842105263158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,435.0,8.0,,"925C,1H-4,2-4"
154,925.0,C,1,H,4,no,23.0,25.0,4.73,4.73,0.124473684210526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"925C,1H-4,23-25"
154,925.0,C,1,H,4,no,29.0,31.0,4.79,4.79,0.126368421052632,5.0,,,,,,,,,,,,,,,,,,,,,,562.362,,,,,,,,,,,,,,,,,,,,,2281.0,,,,,,,,,,,,,,"925C,1H-4,29-31"
154,925.0,C,1,H,4,no,29.0,31.0,4.79,4.79,0.126368421052632,5.0,,,,,,,,,,,,,,,,,,,,,,562.362,,,,,,,,,,,,,,,,,,,,,2281.0,,,,,,,,,,,,,,"925C,1H-4,29-31"
154,925.0,D,1,H,2,no,144.0,146.0,5.44,4.94,0.129516129032258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,366.0,9.0,,"925D,1H-2,144-146"
154,925.0,D,1,H,3,no,4.0,6.0,5.54,5.04,0.131451612903226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"925D,1H-3,4-6"
154,925.0,D,1,H,3,no,10.0,12.0,5.6,5.1,0.132612903225806,4.0,,,,,,,,,,,,,,,,,,,,,,616.1197,,,,,,,,,,,,,,,,,,,,,2981.0,,,,,,,,,,,,,,"925D,1H-3,10-12"
154,925.0,D,1,H,3,no,43.0,45.0,5.93,5.43,0.139,3.0,,,,,,,,,,,,,,,,,,,,,,480.8605,,,,,,,,,,,,,,,,,,,,,2527.0,,,,,,,,,,,,,,"925D,1H-3,43-45"
154,925.0,D,1,H,3,no,43.0,45.0,5.93,5.43,0.139,3.0,,,,,,,,,,,,,,,,,,,,,,480.8605,,,,,,,,,,,,,,,,,,,,,2527.0,,,,,,,,,,,,,,"925D,1H-3,43-45"
154,925.0,D,1,H,3,no,70.0,72.0,6.2,5.7,0.144645454545455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"925D,1H-3,70-72"
154,925.0,D,1,H,3,no,78.0,80.0,6.28,5.78,0.146318181818182,3.0,,,,,,,,,,,,,,,,,,,,,,485.58150537737083,,,,,,,,,,,,,,,,,,,,,2500.0,,,,,,,,,,102.0,410.0,7.0,,"925D,1H-3,78-80"
154,925.0,D,1,H,3,no,78.0,80.0,6.28,5.78,0.146318181818182,3.0,,,,,,,,,,,,,,,,,,,,,,485.58150537737083,,,,,,,,,,,,,,,,,,,,,2500.0,,,,,,,,,,102.0,410.0,7.0,,"925D,1H-3,78-80"
154,925.0,D,1,H,3,no,114.0,116.0,6.64,6.14,0.153845454545455,2.0,,,,,,,,,,,,,,,,,,,,,,484.8336,,,,,,,,,,,,,,,,,,,,,3117.0,,,,,,,,,,,,,,"925D,1H-3,114-116"
154,925.0,D,1,H,3,no,114.0,116.0,6.64,6.14,0.153845454545455,2.0,,,,,,,,,,,,,,,,,,,,,,484.8336,,,,,,,,,,,,,,,,,,,,,3117.0,,,,,,,,,,,,,,"925D,1H-3,114-116"
154,925.0,D,1,H,3,no,133.0,135.0,6.83,6.33,0.157818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"925D,1H-3,133-135"
154,925.0,D,1,H,3,no,142.0,144.0,6.92,6.42,0.1597,3.0,,,,,,,,,,,,,,,,,,,,,,530.9289,,,,,,,,,,,,,,,,,,,,,2549.0,,,,,,,,,,,,,,"925D,1H-3,142-144"
154,925.0,D,1,H,3,no,142.0,144.0,6.92,6.42,0.1597,3.0,,,,,,,,,,,,,,,,,,,,,,530.9289,,,,,,,,,,,,,,,,,,,,,2549.0,,,,,,,,,,,,,,"925D,1H-3,142-144"
154,925.0,D,1,H,4,no,14.0,16.0,7.14,6.64,0.165046153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,175.0,9.0,,"925D,1H-4,14-16"
154,925.0,D,1,H,4,no,34.0,36.0,7.34,6.84,0.170584615384615,4.0,,,,,,,,,,,,,,,,,,,,,,480.34,,,,,,,,,,,,,,,,,,,,,2141.0,,,,,,,,,,,,,,"925D,1H-4,34-36"
154,925.0,D,1,H,4,no,34.0,36.0,7.34,6.84,0.170584615384615,4.0,,,,,,,,,,,,,,,,,,,,,,480.34,,,,,,,,,,,,,,,,,,,,,2141.0,,,,,,,,,,,,,,"925D,1H-4,34-36"
154,925.0,D,1,H,4,no,65.0,67.0,7.65,7.15,0.179169230769231,4.0,,,,,,,,,,,,,,,,,,,,,,522.4303,,,,,,,,,,,,,,,,,,,,,1878.0,,,,,,,,,,,,,,"925D,1H-4,65-67"
154,925.0,D,1,H,4,no,85.0,87.0,7.85,7.35,0.184707692307692,3.0,,,,,,,,,,,,,,,,,,,,,,576.2154,,,,,,,,,,,,,,,,,,,,,2970.0,,,,,,,,,,,,,,"925D,1H-4,85-87"
154,925.0,D,1,H,4,no,103.0,105.0,8.03,7.53,0.189692307692308,4.0,,,,,,,,,,,,,,,,,,,,,,488.0238,,,,,,,,,,,,,,,,,,,,,2663.0,,,,,,,,,,,,,,"925D,1H-4,103-105"
154,925.0,D,1,H,4,no,103.0,105.0,8.03,7.53,0.189692307692308,4.0,,,,,,,,,,,,,,,,,,,,,,488.0238,,,,,,,,,,,,,,,,,,,,,2663.0,,,,,,,,,,,,,,"925D,1H-4,103-105"
154,925.0,D,1,H,4,no,139.0,141.0,8.39,7.89,0.199859154929577,4.0,,,,,,,,,,,,,,,,,,,,,,511.5381,,,,,,,,,,,,,,,,,,,,,2863.0,,,,,,,,,,,,,,"925D,1H-4,139-141"
154,925.0,D,1,H,5,no,45.0,47.0,8.95,8.45,0.217211267605634,5.0,,,,,,,,,,,,,,,,,,,,,,527.2578,,,,,,,,,,,,,,,,,,,,,2325.0,,,,,,,,,,29.0,275.0,10.0,,"925D,1H-5,45-47"
154,925.0,D,1,H,5,no,45.0,47.0,8.95,8.45,0.217211267605634,5.0,,,,,,,,,,,,,,,,,,,,,,527.2578,,,,,,,,,,,,,,,,,,,,,2325.0,,,,,,,,,,29.0,275.0,10.0,,"925D,1H-5,45-47"
154,925.0,D,1,H,5,no,65.0,67.0,9.15,8.65,0.222880952380952,5.0,,,,,,,,,,,,,,,,,,,,,,499.0393,,,,,,,,,,,,,,,,,,,,,2416.0,,,,,,,,,,,,,,"925D,1H-5,65-67"
154,925.0,D,1,H,5,no,84.0,86.0,9.34,8.84,0.227857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,253.0,8.0,,"925D,1H-5,84-86"
154,925.0,D,1,H,5,no,105.0,107.0,9.55,9.05,0.234,3.0,,,,,,,,,,,,,,,,,,,,,,398.5141,,,,,,,,,,,,,,,,,,,,,2946.0,,,,,,,,,,,,,,"925D,1H-5,105-107"
154,925.0,D,1,H,5,no,105.0,107.0,9.55,9.05,0.234,3.0,,,,,,,,,,,,,,,,,,,,,,398.5141,,,,,,,,,,,,,,,,,,,,,2946.0,,,,,,,,,,,,,,"925D,1H-5,105-107"
154,925.0,D,1,H,5,no,115.0,117.0,9.65,9.15,0.237333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,395.0,9.0,,"925D,1H-5,115-117"
154,925.0,D,1,H,5,no,129.0,131.0,9.79,9.29,0.242,4.0,,,,,,,,,,,,,,,,,,,,,,551.9035,,,,,,,,,,,,,,,,,,,,,2929.0,,,,,,,,,,,,,,"925D,1H-5,129-131"
154,925.0,D,1,H,6,no,0.0,2.0,10.0,9.5,0.24705,5.0,,,,,,,,,,,,,,,,,,,,,,502.8609,,,,,,,,,,,,,,,,,,,,,2796.0,,,,,,,,,,,,,,"925D,1H-6,0-2"
154,925.0,D,1,H,6,no,0.0,2.0,10.0,9.5,0.24705,5.0,,,,,,,,,,,,,,,,,,,,,,502.8609,,,,,,,,,,,,,,,,,,,,,2796.0,,,,,,,,,,,,,,"925D,1H-6,0-2"
154,925.0,C,2,H,1,no,98.0,100.0,8.98,9.7,0.25155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"925C,2H-1,98-100"
154,925.0,C,2,H,1,no,114.0,116.0,9.14,9.86,0.255258620689655,5.0,74097.1313993947,284.62540813635,242.241930907248,321.73786499438,0.681370527231979,0.819192623055918,50269.609107804,251.805189453687,212.994649706216,282.894204657716,0.669248794119689,0.827263067552554,69901.7734260651,110.59452816809,93.986620376814,128.389756354544,0.114887319480385,0.0416496592651734,208778.905618768,510.465398453654,438.897343073578,585.957613701647,0.892309961314505,0.87082238691938,151589.832669066,436.092369946662,370.121065127687,501.116879071863,0.844765127605722,0.860439019225403,3.30500693278757,1.84181698326258,1.88165996284932,1.81779202393686,0.318119879376662,-1.4678715386557,18.2850079790458,7.33806908378003,7.43257627233058,7.20032498589541,2.6839346637314,5.84321366442939,3453.0,45.86,62.7,16.84,11/07/2019,Fraass,,,,,22.0,373.0,9.0,0.944303797468354,"925C,2H-1,114-116"
154,925.0,C,2,H,1,no,128.0,130.0,9.28,10.0,0.25851724137931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"925C,2H-1,128-130"
154,925.0,C,2,H,1,no,133.0,135.0,9.33,10.05,0.259681034482759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"925C,2H-1,133-135"
154,925.0,C,2,H,2,no,4.0,6.0,9.54,10.26,0.264568965517241,6.0,66655.8581653375,270.76571147342,224.955773661266,308.458758214415,0.6566198663762,0.759277010413796,45847.101109306,240.044022115898,196.090894320558,273.955726438821,0.640756549046737,0.76570638945735,61395.2301634292,103.912554673878,91.746714117223,117.889572565497,0.11037537760791,0.0510814771372055,198813.260013893,501.155195077253,418.519594518314,557.107800704877,0.863930441410188,0.836316294486042,144347.704035144,426.068830526071,359.44356176552,483.240373228527,0.814675605409319,0.822500126252224,3.65998150471826,1.75588211885661,2.00604329712869,1.63813675760585,0.538155922738475,-0.233510407756226,28.6311922744886,7.27320206081851,9.50200734569727,6.13339225475983,2.84474435734804,2.38655139032643,758.0,47.03,61.32,14.29,11/07/2019,Fraass,,2.26,,,71.0,496.0,9.0,0.874779541446208,"925C,2H-2,4-6"
154,925.0,C,2,H,2,no,18.0,20.0,9.68,10.4,0.267827586206897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"925C,2H-2,18-20"
154,925.0,C,2,H,2,no,34.0,36.0,9.84,10.56,0.271551724137931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"925C,2H-2,34-36"
154,925.0,C,2,H,2,no,47.0,49.0,9.97,10.69,0.274577586206897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,240.0,9.0,,"925C,2H-2,47-49"
154,925.0,C,2,H,2,no,63.0,64.0,10.13,10.85,0.278301724137931,4.0,56921.4670605295,248.827651574628,214.606940260163,284.215120988064,0.69376690681358,0.803333236557896,39468.0010256543,222.420277780453,192.119024588199,254.890430136764,0.69132933564682,0.814839364614704,58033.9054202276,98.8882975619056,85.2422348262221,115.761115273967,0.151731612314597,0.0624901710739057,155882.908172402,443.187157402577,379.605100780181,504.948390781772,0.937887405899669,0.886933744578617,102418.463832914,360.094305507868,318.15752892298,421.306459713424,0.902768162853311,0.878041412073229,3.9861992371704,2.17450468525789,2.08359447305253,2.11341755144017,0.0163886971572074,-0.539882086344279,24.1062525291459,9.60432557761015,9.0092434437716,9.3589528449466,1.95921760413076,2.38808283947706,1722.0,47.8,60.79,12.99,15/06/2019,Fraass,48.17,0.37,0.0277,,,,,,"925C,2H-2,63-64"
154,925.0,C,2,H,2,no,75.0,77.0,10.25,10.97,0.281226804123711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"925C,2H-2,75-77"
154,925.0,C,2,H,2,no,93.0,95.0,10.43,11.15,0.285680412371134,5.0,57647.7550751272,249.294801481697,205.725211097492,284.685822681642,0.658632544978834,0.769023139345308,37893.544443374,218.413841615472,178.993743882014,248.588040897587,0.639480629793066,0.772594318613475,64247.0989148208,101.941586234657,85.8055793066287,120.943609050378,0.11270013874039,0.0454903167875634,158285.779390882,446.64626661642,380.294611810029,526.103557114571,0.875880433836473,0.836781404539667,106787.260980841,368.18472055838,304.086275291921,418.535093607848,0.825014222280518,0.824255629247462,4.60078023278163,2.59385984885694,2.44933453369936,2.69824775452809,0.582716739637428,-0.338196575562614,31.5125569922894,12.0205200063874,10.7121256677292,12.8828335044313,2.99328354401518,2.64058460080527,1515.0,47.21,64.02,16.81,11/07/2019,Fraass,,1.55,,,112.0,605.0,8.0,0.843793584379358,"925C,2H-2,93-95"
154,925.0,C,2,H,2,no,109.0,110.0,10.59,11.31,0.289639175257732,5.0,60739.4972521852,256.406766198518,212.793158246986,291.831829770863,0.66287974205823,0.779718543817331,39532.9598961112,223.4928537006,186.723964075922,253.788398563772,0.644332296343986,0.784216843204553,62776.1994099341,103.417221019485,87.546404061285,121.204531493821,0.113078874449304,0.0448733786799894,172223.854746621,465.477454661379,386.24412697516,535.827733458216,0.884744551714079,0.844624357234613,121833.35505636,391.514459036261,326.366603999058,447.029219434287,0.830748553146974,0.833069180842244,3.83721012755822,2.18661850076465,2.16264424953743,2.26227025947596,0.558787607831388,-0.447015309184772,22.8491614444391,9.15406044821383,8.96586721627097,9.64275633730644,2.89740742748997,2.99431979903483,1690.0,46.93,58.01,11.08,15/06/2019,Fraass,48.38,1.45,0.1157,,,,,,"925C,2H-2,109-110"
154,925.0,C,2,H,2,no,123.0,125.0,10.73,11.45,0.293103092783505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"925C,2H-2,123-125"
154,925.0,C,2,H,2,no,134.0,136.0,10.84,11.56,0.295824742268041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,251.0,8.0,,"925C,2H-2,134-136"
154,925.0,C,2,H,2,no,142.0,144.0,10.92,11.64,0.29780412371134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"925C,2H-2,142-144"
154,925.0,C,2,H,3,no,13.0,15.0,11.13,11.85,0.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"925C,2H-3,13-15"
154,925.0,C,2,H,3,no,38.0,40.0,11.38,12.1,0.310142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,233.0,9.0,,"925C,2H-3,38-40"
154,925.0,C,2,H,3,no,52.0,54.0,11.52,12.24,0.314142857142857,5.0,66261.2034077631,269.230049828327,227.838809967992,304.791084149145,0.683702845678052,0.781091144944708,45177.4194654823,239.401600043577,202.842000581205,270.861690350734,0.671202760706019,0.783857100823094,64119.9740157926,105.679482213863,93.0114647857093,120.448252423414,0.123815520635692,0.0471482293468926,187452.154412245,486.917424451363,419.882124226732,550.975010983808,0.910323476849562,0.85165592271545,129767.77796104,404.395078001178,346.109240968762,458.393308311809,0.870364962301774,0.838438722900788,3.59503185530023,1.91165834379662,1.95673037207693,1.88255447725931,0.37351403945951,-0.365363951550676,21.1746408223509,8.00126347835304,8.12845338868968,8.16538944965744,2.45804257030446,3.02058092880758,1292.0,47.35,61.6,14.25,11/07/2019,Fraass,,1.23,,,,,,,"925C,2H-3,52-54"
154,925.0,C,2,H,3,no,72.0,74.0,11.72,12.44,0.319857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,231.0,9.0,,"925C,2H-3,72-74"
154,925.0,C,2,H,3,no,84.0,86.0,11.84,12.56,0.323289473684211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"925C,2H-3,84-86"
154,925.0,C,2,H,3,no,97.0,99.0,11.97,12.69,0.327052631578947,5.0,76549.762281784,287.303849931984,242.249860501118,326.428599512046,0.675378844287577,0.809602546155963,51021.91381158,253.726951040042,213.985163209504,286.168657531349,0.66149138265116,0.81829867260888,81293.1522305139,116.794371415136,95.6835455168361,139.187025679206,0.125275465388821,0.0464257580177461,225463.545430603,531.510547959964,448.257987443001,610.810411592249,0.905621995441638,0.870747550176318,140923.630487438,420.042746750375,356.377409299591,483.546512152775,0.857558276384848,0.858547598863775,3.88620519319784,2.31156304516814,2.22544443173467,2.35950737903088,0.29350059979737,-1.09452852841741,22.175225596746,9.75327716703398,9.21076773372077,10.1417002378921,2.57614454827943,4.32134712275648,2664.0,46.96,76.13,29.17,11/07/2019,Fraass,,2.66,,,,,,,"925C,2H-3,97-99"
154,925.0,C,2,H,3,no,108.0,110.0,12.08,12.8,0.330236842105263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,346.0,10.0,,"925C,2H-3,108-110"
154,925.0,C,2,H,3,no,118.0,120.0,12.18,12.9,0.333131578947368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"925C,2H-3,118-120"
154,925.0,C,2,H,3,no,128.0,130.0,12.28,13.0,0.335555555555556,6.0,65991.5358525953,267.715634239961,221.634352321868,304.250347108106,0.662997660858287,0.771938227943246,43781.5246104992,234.692997596158,192.135955968045,266.109974740868,0.642508828059994,0.77595039018863,68410.0308240669,106.195598481712,91.125357545216,123.15382105834,0.116576870053939,0.0452592057107518,185816.6526834,483.250856918136,409.745679265577,546.189569087814,0.887377668595076,0.840757957140225,127255.16722207,399.556682876063,330.399802866807,456.192054437734,0.831479948772871,0.826842211827356,4.21714972194535,2.32397006149995,2.40159797414532,2.35515618452437,0.583630363604617,-0.233366474538404,28.4300832817708,10.2419564296082,10.6008794373544,10.7569238770178,2.87767917237904,2.92917533395214,2029.0,46.76,68.47,21.71,12/07/2019,Fraass,,5.06,,,,,,,"925C,2H-3,128-130"
154,925.0,C,2,H,3,no,133.0,135.0,12.33,13.05,0.336666666666667,6.0,71977.4992120279,279.57883100376,231.580336347158,318.539167114389,0.656944097244294,0.774024983042706,47321.2704421387,243.564784106494,200.560828689776,279.153425916337,0.637083381916485,0.781483353227653,72363.1610442597,111.18855053444,97.7990535418589,127.95564712263,0.123193691902138,0.0507187466722705,201739.420910834,504.526343478555,430.044508600403,558.678938871027,0.904014955911032,0.84845756577243,142763.950433322,425.271880934044,352.110450890883,489.589189707172,0.838714180925514,0.831660442874001,4.02072797329529,2.08329736436687,2.1814404735697,2.12846426975526,0.636043088949329,-0.369431852982021,26.9091531916742,9.03898502909819,8.95509848070113,9.8825263462893,2.95340660646197,2.63304294846295,1351.0,46.17,54.67,8.5,11/07/2019,Fraass,,2.3499999999999996,,,,,,,"925C,2H-3,133-135"
154,925.0,C,2,H,3,no,137.0,139.0,12.37,13.09,0.337555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"925C,2H-3,137-139"
154,925.0,C,2,H,3,no,148.0,149.0,12.48,13.2,0.34,6.0,71176.827776675,282.167128031337,242.385107365716,317.40350637191,0.6977480118008,0.826509049620935,50026.0885100499,251.31758820194,217.016630461289,282.015143581006,0.692993172079091,0.839248011001687,62412.4556764219,99.8916626314822,83.4690402338227,118.340678549744,0.133482095202817,0.0507709451274668,189011.121096081,484.228099332216,416.631182232361,551.908451187725,0.924284476492914,0.886588248710993,132957.028075197,408.939003137292,351.116253399553,460.753056562505,0.888201805258163,0.878564462737694,4.27873392076862,1.92997649028661,1.86317158909415,2.03285038715546,0.077223869568605,-1.27723716054285,40.1352552664921,8.85495919474474,7.98443115924977,9.80954876820626,2.2796463821425,4.50678570492624,2083.0,47.39,56.04,8.65,11/07/2019,Fraass,,1.3800000000000001,,,79.0,283.0,9.0,0.781767955801105,"925C,2H-3,148-149"
154,925.0,C,2,H,4,no,3.0,5.0,12.53,13.25,0.341111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"925C,2H-4,3-5"
154,925.0,C,2,H,4,no,6.0,8.0,12.56,13.28,0.341777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"925C,2H-4,6-8"
154,925.0,C,2,H,4,no,8.0,10.0,12.58,13.3,0.342222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"925C,2H-4,8-10"
154,925.0,C,2,H,4,no,16.0,18.0,12.66,13.38,0.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"925C,2H-4,16-18"
154,925.0,C,2,H,4,no,18.0,20.0,12.68,13.4,0.344444444444444,5.0,62266.2435395508,264.350175886071,223.357985854542,299.295274155834,0.677803967284208,0.781020997965619,44446.8576722201,236.977484562099,199.273247732123,269.293172310089,0.660658786833307,0.787775772396022,50750.024523336,94.156919218113,83.1938018115084,107.274423443669,0.132449174495316,0.0517325656976232,172944.849659257,467.28678383729,408.382483730206,520.169329305087,0.920392201684995,0.85642902870244,121658.54205583,390.797733949972,327.98511513305,450.077735221072,0.877535181706578,0.842948713030789,2.42237778781795,1.47314391501718,1.64183008647481,1.42052620727152,0.36213640732527,-0.37654863670483,10.120674597115,5.22302898879903,6.01928991664483,5.14751149306934,2.42060212952057,2.50464386795549,1190.0,46.47,59.5,13.03,12/07/2019,Fraass,,1.1099999999999999,,,,,,,"925C,2H-4,18-20"
154,925.0,C,2,H,4,no,23.0,25.0,12.73,13.45,0.345555555555556,6.0,59232.0192463396,257.456349437336,217.928254673683,292.493832288038,0.678155216182038,0.801587062891915,43135.1291035984,234.038238675124,197.483284049166,266.465276650246,0.665253752412182,0.810922052754903,51361.301104855,91.4055893260514,79.6179533375265,105.505211636536,0.135951321028938,0.0528972167680641,145754.78556647,429.559807171961,364.851211440013,489.687800814499,0.918339207768368,0.875828707998489,110207.900477854,372.243295378736,306.43199790089,425.40954630178,0.874383723939432,0.863815648995232,3.52807426320855,1.92314623626377,1.99485492647947,1.86119920194727,0.206127467034418,-0.682739222749216,20.4700365778722,8.38265238920786,9.00115695074357,7.95326199367211,2.3493023997763,3.07233725420947,1080.0,44.95,65.87,20.92,11/07/2019,Fraass,,1.5,,,,,,,"925C,2H-4,23-25"
154,925.0,C,2,H,4,no,28.0,30.0,12.78,13.5,0.346725581395349,5.0,60140.7117721957,255.641316008084,213.26139890183,291.350271619797,0.660297546402894,0.776513689959931,40106.9727336744,224.340641673328,184.631390781552,256.680565344912,0.638516022644152,0.78319717634341,61883.8116371488,103.099506057993,90.4414035459792,117.565524218548,0.114755707357389,0.0495003353327634,176618.096961451,474.157144523394,408.016732509653,524.820164173994,0.878200763028944,0.847335837171649,108099.663059451,367.981966359398,316.212624638951,435.308054772389,0.83361589834731,0.834562021137874,4.12426789665184,2.14655357411969,2.17467518275967,2.09918588639764,0.539588933373449,-0.463505029354344,27.6293969465071,9.48648818557151,9.20116129849481,9.27876255145931,2.83783049887121,2.74132865801715,1022.0,47.23,61.95,14.72,12/07/2019,Fraass,,1.18,,,242.0,509.0,8.0,0.677762982689747,"925C,2H-4,28-30"
